ID,Order,Family,Family name,Common name,Scientific name,IUCN Status,ABA Status,CA List,Life list date,Life list location,US,CA,ABA,World Obs (Oct 2025),US Obs (Oct 2025),CA Obs (Oct 2025),Range,Featured,Order Target,Location
1965,CHARADRIIFORMES,Charadriidae,Plovers and Lapwings,Diademed Sandpiper-Plover,Phegornis mitchellii,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,286",0,0,high-elevation bogs of Andes from central Peru to central Chile and western Argentina,,,
6986,PASSERIFORMES,Corvidae,"Crows, Jays, and Magpies",Sri Lanka Blue-Magpie,Urocissa ornata,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,280",0,0,dense evergreen hill forest of Sri Lanka,,,
753,COLUMBIFORMES,Columbidae,Pigeons and Doves,Amethyst Brown-Dove,Phapitreron amethystinus,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,278",0,0,,,,
2280,CHARADRIIFORMES,Laridae,"Gulls, Terns, and Skimmers",Saunders's Tern,Sternula saundersi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,278",0,0,breeds Red Sea and Persian Gulf to islands between India and Sri Lanka; apparently winters mainly Seychelles to Maldives and Cocos (Keeling) Islands,,,
3760,PICIFORMES,Picidae,Woodpeckers,Mottled Piculet,Picumnus nebulosus,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,273",0,0,"southeastern Brazil to northeastern Argentina, Uruguay, and (?) eastern Paraguay",,,
5268,PASSERIFORMES,Pipridae,Manakins,Black Manakin,Xenopipo atronitens,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,271",0,0,"eastern Colombia to southern Venezuela, northeastern Bolivia, and southern Amazonian Brazil",,,
5765,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Maroon-belted Chat-Tyrant,Ochthoeca thoracica,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,271",0,0,,,,
5555,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Tumbesian Tyrannulet,Nesotriccus tumbezanus,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,270",0,0,,,,
356,GALLIFORMES,Odontophoridae,New World Quail,Starred Wood-Quail,Odontophorus stellatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,267",0,0,tropical forest of western Amazon basin,,,
1910,GRUIFORMES,Gruidae,Cranes,Siberian Crane,Leucogeranus leucogeranus,CR,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,267",0,0,breeds Arctic Siberia; winters to northern India and China,,,
10629,PASSERIFORMES,Parulidae,New World Warblers,Black-lored Yellowthroat,Geothlypis auricularis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,266",0,0,,,,
8097,PASSERIFORMES,Paradoxornithidae,Parrotbills,Brown Parrotbill,Paradoxornis unicolor,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,265",0,0,"bamboo forest of Nepal to southeastern Tibet, southwestern China, and northeastern Myanmar",,,
9503,PASSERIFORMES,Nectariniidae,Sunbirds and Spiderhunters,Gray-chinned Sunbird,Anthreptes tephrolaemus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,265",0,0,"southeastern Benin and southern Nigeria eastward to southern Central African Republic, southern South Sudan, Uganda, southwestern Kenya, and northwestern Tanzania, southward to northern Angola and southern Democratic Republic of the Congo; Bioko",,,
6612,PASSERIFORMES,Malaconotidae,Bushshrikes and Allies,Pink-footed Puffback,Dryoscopus angolensis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,263",0,0,,,,
3597,PICIFORMES,Lybiidae,African Barbets,Green Barbet,Cryptolybia olivacea,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,258",0,0,,,,
8101,PASSERIFORMES,Paradoxornithidae,Parrotbills,White-breasted Parrotbill,Paradoxornis ruficeps,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,257",0,0,"Nepal to Bhutan, northern Assam, southern China (northwestern Yunnan), and southeastern Tibet",,,
792,COLUMBIFORMES,Columbidae,Pigeons and Doves,Black-chinned Fruit-Dove,Ramphiculus leclancheri,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,246",0,0,,,,
179,ANSERIFORMES,Anatidae,"Ducks, Geese, and Waterfowl",Andaman Teal,Anas albogularis,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,245",0,0,Andaman Islands and Great Coco Island (west of Myanmar),,,
9344,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Sentinel Rock-Thrush,Monticola explorator,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,245",0,0,,,,
7767,PASSERIFORMES,Pycnonotidae,Bulbuls,Spotted Greenbul,Ixonotus guttatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,243",0,0,"Liberia to southern Cameroon, Gabon, Democratic Republic of the Congo, western Uganda, and northwestern Tanzania",,,
6554,PASSERIFORMES,Platysteiridae,Wattle-eyes and Batises,Western Black-headed Batis,Batis erlangeri,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,241",0,0,,,,
10058,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Pangani Longclaw,Macronyx aurantiigula,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,241",0,0,"arid savanna of southern Somalia, Kenya, and northeastern Tanzania",,,
3913,PICIFORMES,Picidae,Woodpeckers,Levaillant's Woodpecker,Picus vaillantii,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,240",0,0,"mountains of Morocco, Algeria, and Tunisia",,,
3184,STRIGIFORMES,Strigidae,Owls,Rufous Owl,Ninox rufa,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,239",0,0,,,,
5249,PASSERIFORMES,Pipridae,Manakins,Saffron-crested Tyrant-Manakin,Neopelma chrysocephalum,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,238",0,0,"eastern Colombia to southern Venezuela, the Guianas, and northern Amazonian Brazil",,,
6592,PASSERIFORMES,Vangidae,"Vangas, Helmetshrikes, and Allies",Hook-billed Vanga,Vanga curvirostris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,235",0,0,,,,
9328,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Rufous-backed Redstart,Phoenicurus erythronotus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,227",0,0,breeds montane forest of central Asia; winters to Iran and northern India,,,
11121,PASSERIFORMES,Thraupidae,Tanagers and Allies,Grand Cayman Bullfinch,Melopyrrha taylori,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,227",0,0,Grand Cayman,,,
8087,PASSERIFORMES,Paradoxornithidae,Parrotbills,Brown-throated Fulvetta,Fulvetta ludlowi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,225",0,0,"Himalayas (southeastern Tibet to southwestern China, eastern Bhutan, and far northeastern India)",,,
3659,PICIFORMES,Megalaimidae,Asian Barbets,Mountain Barbet,Psilopogon monticola,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,220",0,0,mountains of northern Borneo,,,
11070,PASSERIFORMES,Thraupidae,Tanagers and Allies,Drab Seedeater,Sporophila simplex,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,213",0,0,arid southern Ecuador; upper Marañón Valley of northern Peru southward to Ica,,,
5078,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Chestnut-winged Foliage-gleaner,Dendroma erythroptera,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,212",0,0,,,,
1764,GRUIFORMES,Rallidae,"Rails, Gallinules, and Coots",African Crake,Crecopsis egregia,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,210",0,0,"sub-Saharan Africa from Senegal eastward to Kenya and southward to northern and eastern South Africa, except in driest areas",,,
8189,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Orange River White-eye,Zosterops pallidus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,205",0,0,"Namibia and northern South Africa (Northern Cape, North West, and Free State)",,,
9521,PASSERIFORMES,Nectariniidae,Sunbirds and Spiderhunters,Buff-throated Sunbird,Chalcomitra adelberti,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,203",0,0,,,,
5510,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Common Tody-Flycatcher,Todirostrum cinereum,LC,,,1/15/2023,CR-H,,,,"623,739",0,0,,,,
4560,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Natterer's Slaty-Antshrike,Thamnophilus stictocephalus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,200",0,0,,,,
5118,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Streaked Tit-Spinetail,Leptasthenura striata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,198",0,0,,,,
10735,PASSERIFORMES,Cardinalidae,Cardinals and Allies,Red-hooded Tanager,Piranga rubriceps,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,196",0,0,Andes of Colombia to northeastern Peru (Huánuco),,,
9806,PASSERIFORMES,Estrildidae,Waxbills and Allies,Black-faced Munia,Lonchura molucca,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,194",0,0,,,,
859,COLUMBIFORMES,Columbidae,Pigeons and Doves,Pacific Imperial-Pigeon,Ducula pacifica,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,187",0,0,,,,
8034,PASSERIFORMES,Aegithalidae,Long-tailed Tits,White-browed Tit-Warbler,Leptopoecile sophiae,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,187",0,0,,,,
7379,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Rwenzori Apalis,Oreolais ruwenzorii,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,182",0,0,"montane forest of eastern Democratic Republic of the Congo, southwestern Uganda, Rwanda, and Burundi",,,
10325,PASSERIFORMES,Emberizidae,Old World Buntings,Somali Bunting,Emberiza poliopleura,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,181",0,0,"Sudan to Ethiopia, Somalia, Uganda, Kenya, and northeastern Tanzania",,,
4908,PASSERIFORMES,Rhinocryptidae,Tapaculos,Perija Tapaculo,Scytalopus perijanus,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,178",0,0,"Sierra de Perijá, Colombia (and Venezuela?)",,,
5729,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Red-rumped Bush-Tyrant,Cnemarchus erythropygius,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,175",0,0,,,,
6994,PASSERIFORMES,Corvidae,"Crows, Jays, and Magpies",Bornean Green-Magpie,Cissa jefferyi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,175",0,0,mountains of northern Borneo,,,
5522,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Yellow-olive Flatbill,Tolmomyias sulphurescens,LC,,,1/10/2025,CR-C,,,,"314,227",0,0,,,,
632,COLUMBIFORMES,Columbidae,Pigeons and Doves,Black-billed Cuckoo-Dove,Macropygia nigrirostris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,174",0,0,"New Guinea, including D'Entrecasteaux Archipelago (off southeastern New Guinea), and Bismarck Archipelago",,,
3064,STRIGIFORMES,Strigidae,Owls,Choco Screech-Owl,Megascops centralis,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,173",0,0,central Panama to northern Colombia and western Ecuador,,,
7384,PASSERIFORMES,Cisticolidae,Cisticolas and Allies,Stierling's Wren-Warbler,Calamonastes stierlingi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,173",0,0,,,,
4263,PSITTACIFORMES,Psittaculidae,Old World Parrots,Black-winged Lovebird,Agapornis taranta,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,172",0,0,highland forest of Ethiopia,,,
916,PTEROCLIFORMES,Pteroclidae,Sandgrouse,Burchell's Sandgrouse,Pterocles burchelli,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,171",0,0,"southeastern Angola to Namibia, Botswana, and northern Cape Province",,,
4016,FALCONIFORMES,Falconidae,Falcons and Caracaras,Dickinson's Kestrel,Falco dickinsoni,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,171",0,0,palms and savanna of east-central and northeastern South Africa,,,
10041,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Short-billed Pipit,Anthus furcatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,170",0,0,"far southeastern Brazil to Paraguay, Uruguay, and northern Argentina",,,
4026,FALCONIFORMES,Falconidae,Falcons and Caracaras,Oriental Hobby,Falco severus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,163",0,0,"breeds southern Asia, Malay Archipelago, and New Guinea region; winters to southern India",,,
5247,PASSERIFORMES,Pipridae,Manakins,Tiny Tyrant-Manakin,Tyranneutes virescens,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,163",0,0,southeastern Venezuela to the Guianas and northeastern Amazonian Brazil,,,
10435,PASSERIFORMES,Passerellidae,New World Sparrows,Zapata Sparrow,Torreornis inexpectata,NT,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,163",0,0,,,,
8050,PASSERIFORMES,Sylviidae,Sylviid Warblers and Allies,African Hill Babbler,Sylvia abyssinica,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,161",0,0,,,,
3284,BUCEROTIFORMES,Phoeniculidae,Woodhoopoes and Scimitarbills,Black Scimitarbill,Rhinopomastus aterrimus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,160",0,0,,,,
6550,PASSERIFORMES,Platysteiridae,Wattle-eyes and Batises,Pale Batis,Batis soror,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,156",0,0,lowlands of southeastern Kenya to Malawi and Mozambique; Zanzibar,,,
8053,PASSERIFORMES,Sylviidae,Sylviid Warblers and Allies,Layard's Warbler,Curruca layardi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,155",0,0,,,,
3038,STRIGIFORMES,Strigidae,Owls,Pallid Scops-Owl,Otus brucei,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,151",0,0,,,,
5538,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Northern Beardless-Tyrannulet,Camptostoma imberbe,LC,ABA 2,,5/4/2023,US-AZ,Yes,,Yes,"121,725","49,603",0,"southeastern Arizona to southern Texas, western Mexico, and northern Costa Rica; Cozumel",,,
2870,ACCIPITRIFORMES,Accipitridae,"Hawks, Eagles, and Kites",Chilean Hawk,Astur chilensis,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,150",0,0,Andes of central Chile and Argentina to Tierra del Fuego,,,
10999,PASSERIFORMES,Thraupidae,Tanagers and Allies,Yellow-bridled Finch,Melanodera xanthogramma,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,148",0,0,,,,
404,GALLIFORMES,Phasianidae,"Pheasants, Grouse, and Allies",Lesser Prairie-Chicken,Tympanuchus pallidicinctus,VU,ABA 2,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,146",0,0,arid grassland of south-central USA,,Yes,Kansas/Texas
496,GALLIFORMES,Phasianidae,"Pheasants, Grouse, and Allies",Himalayan Snowcock,Tetraogallus himalayensis,LC,ABA 2,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,142",931,0,,,,
4933,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Slender-billed Miner,Geositta tenuirostris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,141",0,0,,,,
457,GALLIFORMES,Phasianidae,"Pheasants, Grouse, and Allies",Sri Lanka Spurfowl,Galloperdix bicalcarata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,133",0,0,humid forest of southern Sri Lanka,,,
5062,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Cinnamon-rumped Foliage-gleaner,Philydor pyrrhodes,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,133",0,0,"southeastern Colombia to southern Venezuela, the Guianas, northern Bolivia, and eastern Amazonian Brazil",,,
3581,PICIFORMES,Galbulidae,Jacamars,Blue-cheeked Jacamar,Galbula cyanicollis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,132",0,0,humid lowlands of northeastern Peru and Brazil south of the Amazon,,,
6226,PASSERIFORMES,Campephagidae,Cuckooshrikes,White-breasted Cuckooshrike,Ceblepyris pectoralis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,132",0,0,brachystegia woodland of sub-Saharan Africa,,,
6434,PASSERIFORMES,Pachycephalidae,Whistlers and Allies,Tenggara Whistler,Pachycephala calliope,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,132",0,0,,,,
720,COLUMBIFORMES,Columbidae,Pigeons and Doves,Purplish-backed Quail-Dove,Zentrygon lawrencii,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,129",0,0,Costa Rica to eastern Panama (Darién),,,
9368,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Sickle-winged Chat,Emarginata sinuata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,129",0,0,,,,
10915,PASSERIFORMES,Thraupidae,Tanagers and Allies,Blue-browed Tanager,Tangara cyanotis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,129",0,0,,,,
1341,APODIFORMES,Apodidae,Swifts,Malagasy Swift,Apus balstoni,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,127",0,0,,,,
2685,PELECANIFORMES,Ardeidae,"Herons, Egrets, and Bitterns",Malagasy Pond-Heron,Ardeola idae,EN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,125",0,0,Madagascar and Aldabra; post-breeding dispersal to central Africa,,,
5135,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Dark-winged Canastero,Asthenes arequipae,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,125",0,0,Andes of western Peru (Lima and Ayacucho) to western Bolivia and northern Chile,,,
5520,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Pacific Flatbill,Rhynchocyclus pacificus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,123",0,0,western Colombia (Chocó) to northwestern Ecuador (south to southern Pichincha),,,
7161,PASSERIFORMES,Stenostiridae,Fairy Flycatchers,White-tailed Crested Flycatcher,Elminia albonotata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,122",0,0,,,,
1819,GRUIFORMES,Rallidae,"Rails, Gallinules, and Coots",Lesser Moorhen,Paragallinula angulata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,120",0,0,"aquatic habitats from Senegambia eastward to central Ethiopia, southward to central Namibia and east-central South Africa",,,
1906,GRUIFORMES,Psophiidae,Trumpeters,Pale-winged Trumpeter,Psophia leucoptera,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,120",0,0,eastern Peru to central Brazil and northeastern Bolivia,,,
5559,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Yellow Tyrannulet,Capsiempis flaveola,LC,,,1/2/2025,CR-H,,,,"63,604",0,0,,,,
6737,PASSERIFORMES,Dicruridae,Drongos,Short-tailed Drongo,Dicrurus striatus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,120",0,0,,,,
4846,PASSERIFORMES,Grallariidae,Antpittas,Crescent-faced Antpitta,Grallaricula lineifrons,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,118",0,0,locally in Andes of southern Colombia and Ecuador,,,
5116,PASSERIFORMES,Furnariidae,Ovenbirds and Woodcreepers,Rusty-crowned Tit-Spinetail,Leptasthenura pileata,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,116",0,0,,,,
10212,PASSERIFORMES,Fringillidae,"Finches, Euphonias, and Allies",Black-headed Greenfinch,Chloris ambigua,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,115",0,0,,,,
10357,PASSERIFORMES,Passerellidae,New World Sparrows,Tumbes Sparrow,Rhynchospiza stolzmanni,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,115",0,0,arid littoral of southwestern Ecuador and northwestern Peru,,,
8432,PASSERIFORMES,Leiothrichidae,Laughingthrushes and Allies,Black-headed Sibia,Heterophasia desgodinsi,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,113",0,0,,,,
4558,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Blackish-gray Antshrike,Thamnophilus nigrocinereus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,112",0,0,,,,
11097,PASSERIFORMES,Thraupidae,Tanagers and Allies,Dubois's Seedeater,Sporophila ardesiaca,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,110",0,0,"eastern Brazil (southern Minas Gerais, Espírito Santo, and Rio de Janeiro)",,,
1551,APODIFORMES,Trochilidae,Hummingbirds,Rufous-vented Whitetip,Urosticte ruficrissa,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,109",0,0,east slope of Andes in southern Colombia and eastern Ecuador,,,
5358,PASSERIFORMES,Cotingidae,Cotingas,Black-tipped Cotinga,Carpodectes hopkei,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,109",0,0,humid lowlands of eastern Panama to western Colombia and northwestern Ecuador,,,
3252,TROGONIFORMES,Trogonidae,Trogons,Lattice-tailed Trogon,Trogon clathratus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,108",0,0,Caribbean coast of Costa Rica and western Panama,,,
3815,PICIFORMES,Picidae,Woodpeckers,Golden-crowned Woodpecker,Chloropicus xantholophus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,107",0,0,"southeastern Nigeria and southwestern Cameroon to far southern South Sudan, Uganda, western Kenya, central Democratic Republic of the Congo, and northwestern Angola",,,
10214,PASSERIFORMES,Fringillidae,"Finches, Euphonias, and Allies",White-rumped Seedeater,Crithagra leucopygia,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,104",0,0,,,,
1096,CUCULIFORMES,Cuculidae,Cuckoos,Dusky Long-tailed Cuckoo,Cercococcyx mechowi,UN,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,102",0,0,,,,
2089,CHARADRIIFORMES,Scolopacidae,Sandpipers and Allies,Puna Snipe,Gallinago andina,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,102",0,0,,,,
8155,PASSERIFORMES,Zosteropidae,"White-eyes, Yuhinas, and Allies",Yellowish White-eye,Zosterops nigrorum,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,101",0,0,,,,
7320,PASSERIFORMES,Alaudidae,Larks,Hume's Lark,Calandrella acutirostris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,096",0,0,,,,
5577,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Greenish Elaenia,Myiopagis viridicata,LC,ABA 5,,1/11/2024,MX-JAL,,,,"88,079",0,0,,,,
2509,PROCELLARIIFORMES,Procellariidae,Shearwaters and Petrels,Little Shearwater,Puffinus assimilis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,095",0,0,,,,
3994,FALCONIFORMES,Falconidae,Falcons and Caracaras,White-throated Caracara,Daptrius albogularis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,095",0,0,Andes of southern Argentina and southern Chile to Tierra del Fuego,,,
3076,STRIGIFORMES,Strigidae,Owls,Bare-legged Owl,Margarobyas lawrencii,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,087",0,0,Cuba,,,
4338,PSITTACIFORMES,Psittacidae,New World and African Parrots,Red-browed Amazon,Amazona rhodocorytha,VU,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,086",0,0,eastern Brazil (Alagoas and Bahia to Rio de Janeiro and São Paulo),,,
1310,APODIFORMES,Apodidae,Swifts,Mountain Swiftlet,Aerodramus hirundinaceus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,079",0,0,,,,
4284,PSITTACIFORMES,Psittacidae,New World and African Parrots,Blue-fronted Parrotlet,Touit dilectissimus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,079",0,0,humid eastern Panama to northwestern Venezuela and northwestern Ecuador,,,
6089,PASSERIFORMES,Meliphagidae,Honeyeaters,Western Wattled-Honeyeater,Foulehaio procerior,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,079",0,0,"Fiji (Viti Levu, Ovalau, and islands in Yasawa Archipelago)",,,
5585,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Yellow-bellied Elaenia,Elaenia flavogaster,LC,,,1/22/2023,CR-P,,,,"515,654",0,0,,,,
1222,NYCTIBIIFORMES,Nyctibiidae,Potoos,Long-tailed Potoo,Nyctibius aethereus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,076",0,0,,,Yes,Amazonia/Atlantic rainforest
10491,PASSERIFORMES,Phaenicophilidae,Greater Antillean Tanagers,Green-tailed Warbler,Microligea palustris,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,076",0,0,,,,
9208,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Brown-chested Alethe,Chamaetylas poliocephala,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,075",0,0,,,,
10017,PASSERIFORMES,Motacillidae,Wagtails and Pipits,Buffy Pipit,Anthus vaalensis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,075",0,0,,,,
9227,PASSERIFORMES,Muscicapidae,Old World Flycatchers,Eyebrowed Jungle Flycatcher,Vauriella gularis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,074",0,0,mountains of northern Borneo (Mount Kinabalu and adjacent mountains),,,
4652,PASSERIFORMES,Thamnophilidae,Typical Antbirds,Serra Antwren,Formicivora serrana,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,073",0,0,,,,
10178,PASSERIFORMES,Fringillidae,"Finches, Euphonias, and Allies",Chinese White-browed Rosefinch,Carpodacus dubius,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,071",0,0,,,,
6190,PASSERIFORMES,Pomatostomidae,Pseudo-Babblers,Hall's Babbler,Pomatostomus halli,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,070",0,0,east-central Australia (southwestern Queensland southward to northwestern New South Wales),,,
10190,PASSERIFORMES,Fringillidae,"Finches, Euphonias, and Allies",Mongolian Finch,Bucanetes mongolicus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,070",0,0,sparse montane vegetation of southwestern and central Asia,,,
5595,PASSERIFORMES,Tyrannidae,Tyrant Flycatchers,Mountain Elaenia,Elaenia frantzii,LC,,,1/25/2023,CR-SJ,,,,"113,319",0,0,,,,
667,COLUMBIFORMES,Columbidae,Pigeons and Doves,Flock Bronzewing,Phaps histrionica,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,067",0,0,inland northern Australia (northwestern Australia eastward to western Queensland and northwestern New South Wales),,,
6598,PASSERIFORMES,Vangidae,"Vangas, Helmetshrikes, and Allies",White-headed Vanga,Artamella viridis,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,064",0,0,,,,
9676,PASSERIFORMES,Ploceidae,Weavers and Allies,Crested Malimbe,Malimbus malimbicus,LC,,,#N/A,#N/A,#N/A,#N/A,#N/A,"3,064",0,0,,,,
